timestamp_iso,task_id,task_name,target,fell_back,actual_ms,result_bytes,error,rule,battery_percent,is_charging,network_type,network_score,rtt_ms,bandwidth_mbps,cpu_percent,is_stable,est_local_ms,est_remote_ms,est_local_energy_mj,est_remote_energy_mj,speedup,executed_at,server_exec_ms,measured_power_mw,measured_energy_mj,input_size_bytes,debug_overrides,reasoning
2026-08-16T17:07:44.179,matrix-1786874863909,matrix-multiply,CLOUD,false,261,4096,,HEAVY_COMPUTE_GOOD_BANDWIDTH,100,true,WIFI,0.809,54.4,43.1,2.7,false,2055.0,765.2,1644.0,35.4,2.686,cloud,0.8,22.3,5.8,4096,,"HEAVY task + network score 0,81 >= 0,60: offload to CLOUD (speedup 2,7x)"
2026-08-16T17:07:59.025,video-1786874872162,video-frame-edges,CLOUD,false,6859,1567371,,HEAVY_COMPUTE_GOOD_BANDWIDTH,100,true,WIFI,0.809,62.5,43.1,3.6,false,2073.8,1301.2,1659.1,827.7,1.594,cloud,4224.7,24.5,168.3,2848208,,"HEAVY task + network score 0,81 >= 0,60: offload to CLOUD (speedup 1,6x)"
2026-08-16T17:08:15.255,video-1786874885045,video-frame-edges,CLOUD,true,10208,440657,timeout after 10000ms,HEAVY_COMPUTE_GOOD_BANDWIDTH,100,true,WIFI,0.809,25.3,43.1,2.7,false,2056.2,1264.1,1645.0,825.8,1.627,local,,24.5,250.5,2848208,,"HEAVY task + network score 0,81 >= 0,60: offload to CLOUD (speedup 1,6x)"
2026-08-16T17:08:19.312,sha256-1786874899285,sha256,LOCAL,false,22,32,,COMPUTE_FLOOR_NOT_MET,100,true,WIFI,0.775,97.7,43.1,2.0,false,51.0,302.9,40.8,7.4,0.168,local,,31.2,0.7,1024,,"compute speedup 0,17x < floor 1,50x (local 51ms vs remote 45ms) — network overhead not worth paying"
2026-08-16T17:08:21.435,video-1786874901276,video-frame-edges,LOCAL,false,156,440657,,COMPUTE_FLOOR_NOT_MET,100,true,WIFI,0.775,97.7,43.1,3.4,false,2071.3,1416.4,1657.0,829.4,1.462,local,,22.3,3.5,2848208,,"compute speedup 1,46x < floor 1,50x (local 2071ms vs remote 630ms) — network overhead not worth paying"
2026-08-16T17:08:22.352,sha256-1786874902314,sha256,LOCAL,false,32,32,,COMPUTE_FLOOR_NOT_MET,100,true,WIFI,0.775,97.7,43.1,4.2,false,52.2,302.9,41.8,7.4,0.172,local,,31.2,1.0,1024,,"compute speedup 0,17x < floor 1,50x (local 52ms vs remote 45ms) — network overhead not worth paying"
2026-08-16T17:08:25.368,sha256-1786874905353,sha256,LOCAL,false,12,32,,COMPUTE_FLOOR_NOT_MET,100,true,WIFI,0.809,56.7,43.1,39.9,false,83.2,261.9,66.6,5.4,0.318,local,,26.8,0.3,1024,,"compute speedup 0,32x < floor 1,50x (local 83ms vs remote 45ms) — network overhead not worth paying"
2026-08-16T17:08:28.411,sha256-1786874908372,sha256,LOCAL,false,32,32,,COMPUTE_FLOOR_NOT_MET,100,true,WIFI,0.809,56.7,43.1,4.5,false,52.4,261.9,41.9,5.4,0.200,local,,22.3,0.7,1024,,"compute speedup 0,20x < floor 1,50x (local 52ms vs remote 45ms) — network overhead not worth paying"
2026-08-16T17:08:37.773,img-gray-1786874917752,image-grayscale,LOCAL,false,20,18150,,COMPUTE_FLOOR_NOT_MET,100,true,WIFI,0.809,50.1,43.1,1.7,false,305.3,334.7,244.2,15.3,0.912,local,,22.3,0.4,24286,,"compute speedup 0,91x < floor 1,50x (local 305ms vs remote 120ms) — network overhead not worth paying"
2026-08-16T17:08:40.846,img-gray-1786874920793,image-grayscale,LOCAL,false,46,18150,,COMPUTE_FLOOR_NOT_MET,100,true,WIFI,0.809,50.1,43.1,5.9,false,318.7,334.7,254.9,15.3,0.952,local,,22.3,1.0,24286,,"compute speedup 0,95x < floor 1,50x (local 319ms vs remote 120ms) — network overhead not worth paying"
2026-08-16T17:08:43.912,img-gray-1786874923862,image-grayscale,LOCAL,false,46,18150,,COMPUTE_FLOOR_NOT_MET,100,true,WIFI,0.809,54.2,43.1,2.9,false,309.1,338.8,247.3,15.5,0.912,local,,26.8,1.2,24286,,"compute speedup 0,91x < floor 1,50x (local 309ms vs remote 120ms) — network overhead not worth paying"
2026-08-16T17:08:46.976,img-gray-1786874926930,image-grayscale,LOCAL,false,42,18150,,COMPUTE_FLOOR_NOT_MET,100,true,WIFI,0.809,54.2,43.1,6.2,false,320.0,338.8,256.0,15.5,0.945,local,,22.3,0.9,24286,,"compute speedup 0,94x < floor 1,50x (local 320ms vs remote 120ms) — network overhead not worth paying"
2026-08-16T17:08:57.311,matrix-1786874936229,matrix-multiply,CLOUD,false,1069,4096,,HEAVY_COMPUTE_GOOD_BANDWIDTH,100,true,WIFI,0.809,28.1,43.1,1.7,false,2033.6,818.9,1626.8,34.0,2.483,cloud,9.8,26.8,28.6,4096,,"HEAVY task + network score 0,81 >= 0,60: offload to CLOUD (speedup 2,5x)"
2026-08-16T17:09:10.385,matrix-1786874940316,matrix-multiply,CLOUD,true,10057,4096,timeout after 10000ms,HEAVY_COMPUTE_GOOD_BANDWIDTH,100,true,WIFI,0.809,28.1,43.1,2.4,false,2050.0,818.9,1640.0,34.0,2.503,local,,29.0,291.6,4096,,"HEAVY task + network score 0,81 >= 0,60: offload to CLOUD (speedup 2,5x)"
2026-08-16T17:09:13.993,matrix-1786874953389,matrix-multiply,CLOUD,false,591,4096,,HEAVY_COMPUTE_GOOD_BANDWIDTH,100,true,WIFI,0.809,76.2,43.1,5.6,false,2118.4,867.0,1694.7,36.5,2.444,cloud,0.7,22.3,13.2,4096,,"HEAVY task + network score 0,81 >= 0,60: offload to CLOUD (speedup 2,4x)"
2026-08-16T17:09:17.430,matrix-1786874956997,matrix-multiply,CLOUD,false,421,4096,,HEAVY_COMPUTE_GOOD_BANDWIDTH,100,true,WIFI,0.809,76.2,43.1,1.9,false,2039.7,867.0,1631.7,36.5,2.353,cloud,55.9,29.0,12.2,4096,,"HEAVY task + network score 0,81 >= 0,60: offload to CLOUD (speedup 2,4x)"
2026-08-16T17:09:22.015,video-1786874954741,video-frame-edges,CLOUD,false,7271,1567371,,HEAVY_COMPUTE_GOOD_BANDWIDTH,100,true,WIFI,0.809,76.2,43.1,10.3,false,2230.1,1394.9,1784.0,828.4,1.599,cloud,4816.0,24.5,178.4,2848208,,"HEAVY task + network score 0,81 >= 0,60: offload to CLOUD (speedup 1,6x)"
2026-08-16T17:09:35.576,video-1786874968037,video-frame-edges,CLOUD,false,7537,1567371,,HEAVY_COMPUTE_GOOD_BANDWIDTH,100,true,WIFI,0.809,31.5,43.1,5.4,false,2114.3,1350.3,1691.4,826.1,1.566,cloud,4757.5,31.2,235.4,2848208,,"HEAVY task + network score 0,81 >= 0,60: offload to CLOUD (speedup 1,6x)"
2026-08-16T17:09:41.973,sha256-1786874981955,sha256,LOCAL,false,15,32,,COMPUTE_FLOOR_NOT_MET,100,true,WIFI,0.809,37.0,43.1,42.0,true,86.3,82.2,69.0,4.4,1.050,local,,35.7,0.5,1024,,"compute speedup 1,05x < floor 1,50x (local 86ms vs remote 45ms) — network overhead not worth paying"
2026-08-16T17:09:45.020,sha256-1786874984976,sha256,LOCAL,false,35,32,,COMPUTE_FLOOR_NOT_MET,100,true,WIFI,0.332,328.0,43.1,3.1,true,51.6,373.1,41.3,18.9,0.138,local,,26.8,0.9,1024,,"compute speedup 0,14x < floor 1,50x (local 52ms vs remote 45ms) — network overhead not worth paying"
2026-08-16T17:09:48.081,sha256-1786874988022,sha256,LOCAL,false,49,32,,COMPUTE_FLOOR_NOT_MET,100,true,WIFI,0.332,328.0,43.1,2.5,true,51.3,373.1,41.0,18.9,0.137,local,,17.8,0.9,1024,,"compute speedup 0,14x < floor 1,50x (local 51ms vs remote 45ms) — network overhead not worth paying"
2026-08-16T17:09:51.125,sha256-1786874991084,sha256,LOCAL,false,35,32,,COMPUTE_FLOOR_NOT_MET,100,true,WIFI,0.809,38.5,43.1,3.0,true,51.6,83.7,41.3,4.5,0.616,local,,31.2,1.1,1024,,"compute speedup 0,62x < floor 1,50x (local 52ms vs remote 45ms) — network overhead not worth paying"
2026-08-16T17:09:51.783,video-1786874981596,video-frame-edges,EDGE,true,10183,440657,timeout after 10000ms,HEAVY_COMPUTE_GOOD_BANDWIDTH,100,true,WIFI,0.809,37.0,43.1,2.6,true,2052.6,1195.7,1642.1,826.4,1.717,local,,31.2,318.0,2848208,,"HEAVY task + network score 0,81 >= 0,60: offload to EDGE (speedup 1,7x)"
2026-08-16T17:09:54.188,sha256-1786874994128,sha256,LOCAL,false,51,32,,COMPUTE_FLOOR_NOT_MET,100,true,WIFI,0.809,38.5,43.1,2.7,true,51.4,83.7,41.1,4.5,0.614,local,,26.8,1.4,1024,,"compute speedup 0,61x < floor 1,50x (local 51ms vs remote 45ms) — network overhead not worth paying"
2026-08-16T17:10:03.416,sha256-1786875003405,sha256,LOCAL,false,8,32,,COMPUTE_FLOOR_NOT_MET,100,true,WIFI,0.809,24.6,43.1,2.5,true,51.3,72.6,41.0,8.0,0.706,local,,31.2,0.2,16384,,"compute speedup 0,71x < floor 1,50x (local 51ms vs remote 45ms) — network overhead not worth paying"
2026-08-16T17:10:06.467,sha256-1786875006420,sha256,LOCAL,false,40,32,,COMPUTE_FLOOR_NOT_MET,100,true,WIFI,0.809,24.6,43.1,3.1,true,51.6,72.6,41.3,8.0,0.711,local,,22.3,0.9,16384,,"compute speedup 0,71x < floor 1,50x (local 52ms vs remote 45ms) — network overhead not worth paying"
2026-08-16T17:10:09.514,sha256-1786875009472,sha256,LOCAL,false,35,32,,COMPUTE_FLOOR_NOT_MET,100,true,WIFI,0.809,42.4,43.1,3.2,true,51.6,90.4,41.3,8.9,0.571,local,,40.1,1.4,16384,,"compute speedup 0,57x < floor 1,50x (local 52ms vs remote 45ms) — network overhead not worth paying"
2026-08-16T17:10:12.559,sha256-1786875012518,sha256,LOCAL,false,36,32,,COMPUTE_FLOOR_NOT_MET,100,true,WIFI,0.809,42.4,43.1,2.1,true,51.1,90.4,40.9,8.9,0.565,local,,22.3,0.8,16384,,"compute speedup 0,56x < floor 1,50x (local 51ms vs remote 45ms) — network overhead not worth paying"
2026-08-16T17:10:15.577,sha256-1786875015561,sha256,LOCAL,false,14,32,,COMPUTE_FLOOR_NOT_MET,100,true,WIFI,0.809,37.2,43.1,59.3,true,122.8,85.3,98.3,8.7,1.440,local,,22.3,0.3,16384,,"compute speedup 1,44x < floor 1,50x (local 123ms vs remote 45ms) — network overhead not worth paying"
2026-08-16T17:10:24.925,sha256-1786875024905,sha256,LOCAL,false,16,32,,COMPUTE_FLOOR_NOT_MET,100,true,WIFI,0.809,38.0,43.1,17.2,true,60.4,131.7,48.3,77.1,0.459,local,,31.2,0.5,262144,,"compute speedup 0,46x < floor 1,50x (local 60ms vs remote 45ms) — network overhead not worth paying"
2026-08-16T17:10:27.981,sha256-1786875027938,sha256,LOCAL,false,37,32,,COMPUTE_FLOOR_NOT_MET,100,true,WIFI,0.809,41.1,43.1,3.3,true,51.7,134.8,41.4,77.3,0.383,local,,31.2,1.2,262144,,"compute speedup 0,38x < floor 1,50x (local 52ms vs remote 45ms) — network overhead not worth paying"
2026-08-16T17:10:31.022,sha256-1786875030991,sha256,LOCAL,false,26,32,,COMPUTE_FLOOR_NOT_MET,100,true,WIFI,0.809,41.1,43.1,55.9,true,113.3,134.8,90.7,77.3,0.841,local,,29.0,0.8,262144,,"compute speedup 0,84x < floor 1,50x (local 113ms vs remote 45ms) — network overhead not worth paying"
2026-08-16T17:10:34.078,sha256-1786875034034,sha256,LOCAL,false,37,32,,COMPUTE_FLOOR_NOT_MET,100,true,WIFI,0.809,36.6,43.1,3.1,true,51.6,130.2,41.3,77.1,0.396,local,,17.8,0.7,262144,,"compute speedup 0,40x < floor 1,50x (local 52ms vs remote 45ms) — network overhead not worth paying"
2026-08-16T17:10:37.384,sha256-1786875037089,sha256,EDGE,false,285,32,,LATENCY_SENSITIVE,100,true,WIFI,0.809,36.6,43.1,75.0,true,200.0,130.2,160.0,77.1,1.536,edge,16.4,22.3,6.4,262144,,"latency-sensitive: LIGHT task, picking EDGE for low RTT (remote 130ms vs local 200ms)"
2026-08-16T17:10:46.507,sha256-1786875046490,sha256,LOCAL,false,14,32,,COMPUTE_FLOOR_NOT_MET,100,true,WIFI,0.809,30.5,43.1,2.9,true,51.5,270.1,41.2,295.7,0.191,local,,31.2,0.4,1048576,,"compute speedup 0,19x < floor 1,50x (local 51ms vs remote 45ms) — network overhead not worth paying"
2026-08-16T17:10:49.561,sha256-1786875049533,sha256,LOCAL,false,23,32,,COMPUTE_FLOOR_NOT_MET,100,true,WIFI,0.809,30.5,43.1,21.6,true,63.8,270.1,51.0,295.7,0.236,local,,22.3,0.5,1048576,,"compute speedup 0,24x < floor 1,50x (local 64ms vs remote 45ms) — network overhead not worth paying"
2026-08-16T17:10:52.615,sha256-1786875052583,sha256,LOCAL,false,28,32,,COMPUTE_FLOOR_NOT_MET,100,true,WIFI,0.809,45.7,43.1,3.6,true,51.9,285.3,41.5,296.5,0.182,local,,31.2,0.9,1048576,,"compute speedup 0,18x < floor 1,50x (local 52ms vs remote 45ms) — network overhead not worth paying"
2026-08-16T17:10:55.669,sha256-1786875055636,sha256,LOCAL,false,29,32,,COMPUTE_FLOOR_NOT_MET,100,true,WIFI,0.809,45.7,43.1,20.9,true,63.2,285.3,50.6,296.5,0.222,local,,26.8,0.8,1048576,,"compute speedup 0,22x < floor 1,50x (local 63ms vs remote 45ms) — network overhead not worth paying"
2026-08-16T17:10:58.726,sha256-1786875058691,sha256,LOCAL,false,29,32,,COMPUTE_FLOOR_NOT_MET,100,true,WIFI,0.809,35.3,43.1,3.7,true,51.9,274.9,41.5,296.0,0.189,local,,22.3,0.6,1048576,,"compute speedup 0,19x < floor 1,50x (local 52ms vs remote 45ms) — network overhead not worth paying"
2026-08-16T17:11:08.238,img-gray-1786875068021,image-grayscale,EDGE,false,210,1358,,BALANCED_COST,100,true,WIFI,0.809,26.6,43.1,5.9,true,318.7,146.9,254.9,7.8,2.169,edge,17.3,22.3,4.7,1801,,"balanced cost: local=286,8 (lat 159,3 + eng 127,5), remote=77,4 (lat 73,5 + eng 3,9), margin 5% (speedup 2,2x) → EDGE"
2026-08-16T17:11:11.463,img-gray-1786875071247,image-grayscale,EDGE,false,204,1358,,BALANCED_COST,100,true,WIFI,0.809,42.8,43.1,2.5,true,307.6,163.1,246.1,8.6,1.886,edge,14.6,31.2,6.4,1801,,"balanced cost: local=276,9 (lat 153,8 + eng 123,1), remote=85,9 (lat 81,6 + eng 4,3), margin 5% (speedup 1,9x) → EDGE"
2026-08-16T17:11:14.690,img-gray-1786875074479,image-grayscale,EDGE,false,198,1358,,BALANCED_COST,100,true,WIFI,0.809,42.8,43.1,5.8,true,318.5,163.1,254.8,8.6,1.952,edge,1.2,26.8,5.3,1801,,"balanced cost: local=286,6 (lat 159,2 + eng 127,4), remote=85,9 (lat 81,6 + eng 4,3), margin 5% (speedup 2,0x) → EDGE"
2026-08-16T17:11:17.923,img-gray-1786875077699,image-grayscale,EDGE,false,213,1358,,BALANCED_COST,100,true,WIFI,0.809,29.0,43.1,2.1,true,306.4,149.3,245.1,7.9,2.052,edge,1.1,33.5,7.1,1801,,"balanced cost: local=275,7 (lat 153,2 + eng 122,6), remote=78,6 (lat 74,6 + eng 4,0), margin 5% (speedup 2,1x) → EDGE"
2026-08-16T17:11:21.153,img-gray-1786875080933,image-grayscale,EDGE,false,209,1358,,BALANCED_COST,100,true,WIFI,0.809,29.0,43.1,3.2,true,310.0,149.3,248.0,7.9,2.077,edge,0.9,22.3,4.7,1801,,"balanced cost: local=279,0 (lat 155,0 + eng 124,0), remote=78,6 (lat 74,6 + eng 4,0), margin 5% (speedup 2,1x) → EDGE"
2026-08-16T17:11:29.692,img-gray-1786875089496,image-grayscale,EDGE,false,187,7183,,BALANCED_COST,100,true,WIFI,0.809,25.1,43.1,23.0,true,389.8,146.4,311.8,9.2,2.663,edge,12.7,31.2,5.8,6812,,"balanced cost: local=350,8 (lat 194,9 + eng 155,9), remote=77,8 (lat 73,2 + eng 4,6), margin 5% (speedup 2,7x) → EDGE"
2026-08-16T17:11:32.914,img-gray-1786875092704,image-grayscale,EDGE,false,198,7183,,BALANCED_COST,100,true,WIFI,0.809,12.7,43.1,4.3,true,313.5,133.9,250.8,8.5,2.341,edge,5.0,29.0,5.7,6812,,"balanced cost: local=282,2 (lat 156,8 + eng 125,4), remote=71,2 (lat 67,0 + eng 4,3), margin 5% (speedup 2,3x) → EDGE"
2026-08-16T17:11:36.149,img-gray-1786875095928,image-grayscale,EDGE,false,208,7183,,BALANCED_COST,100,true,WIFI,0.809,12.7,43.1,2.3,true,307.1,133.9,245.6,8.5,2.292,edge,1.4,22.3,4.6,6812,,"balanced cost: local=276,3 (lat 153,5 + eng 122,8), remote=71,2 (lat 67,0 + eng 4,3), margin 5% (speedup 2,3x) → EDGE"
2026-08-16T17:11:39.377,img-gray-1786875099163,image-grayscale,EDGE,false,201,7183,,BALANCED_COST,100,true,WIFI,0.809,33.6,43.1,3.7,true,311.6,154.8,249.3,9.6,2.012,edge,1.9,26.8,5.4,6812,,"balanced cost: local=280,4 (lat 155,8 + eng 124,6), remote=82,2 (lat 77,4 + eng 4,8), margin 5% (speedup 2,0x) → EDGE"
2026-08-16T17:11:42.591,img-gray-1786875102389,image-grayscale,EDGE,false,193,7183,,BALANCED_COST,100,true,WIFI,0.809,33.6,43.1,35.7,true,466.7,154.8,373.3,9.6,3.014,edge,1.3,22.3,4.3,6812,,"balanced cost: local=420,0 (lat 233,3 + eng 186,7), remote=82,2 (lat 77,4 + eng 4,8), margin 5% (speedup 3,0x) → EDGE"
2026-08-16T17:11:51.201,img-gray-1786875110969,image-grayscale,EDGE,false,222,28441,,BALANCED_COST,100,true,WIFI,0.809,32.5,43.1,4.7,true,314.9,157.0,251.9,14.4,2.005,edge,12.5,22.3,5.0,24286,,"balanced cost: local=283,4 (lat 157,4 + eng 126,0), remote=85,7 (lat 78,5 + eng 7,2), margin 5% (speedup 2,0x) → EDGE"
2026-08-16T17:11:54.464,img-gray-1786875114217,image-grayscale,EDGE,false,240,28441,,BALANCED_COST,100,true,WIFI,0.809,32.5,43.1,2.7,true,308.5,157.0,246.8,14.4,1.964,edge,21.7,26.8,6.4,24286,,"balanced cost: local=277,6 (lat 154,2 + eng 123,4), remote=85,7 (lat 78,5 + eng 7,2), margin 5% (speedup 2,0x) → EDGE"
2026-08-16T17:11:57.698,img-gray-1786875117481,image-grayscale,EDGE,false,207,28441,,BALANCED_COST,100,true,WIFI,0.809,33.0,43.1,4.6,true,314.4,157.5,251.5,14.4,1.996,edge,2.9,35.7,7.4,24286,,"balanced cost: local=283,0 (lat 157,2 + eng 125,8), remote=86,0 (lat 78,8 + eng 7,2), margin 5% (speedup 2,0x) → EDGE"
2026-08-16T17:12:00.925,img-gray-1786875120713,image-grayscale,EDGE,false,202,28441,,BALANCED_COST,100,true,WIFI,0.809,33.0,43.1,91.7,true,3600.0,157.5,2880.0,14.4,22.854,edge,3.5,24.5,5.0,24286,,"balanced cost: local=3240,0 (lat 1800,0 + eng 1440,0), remote=86,0 (lat 78,8 + eng 7,2), margin 5% (speedup 22,9x) → EDGE"
2026-08-16T17:12:04.157,img-gray-1786875123941,image-grayscale,EDGE,false,205,28441,,BALANCED_COST,100,true,WIFI,0.809,36.5,43.1,3.3,true,310.2,161.1,248.2,14.6,1.926,edge,3.3,31.2,6.4,24286,,"balanced cost: local=279,2 (lat 155,1 + eng 124,1), remote=87,8 (lat 80,5 + eng 7,3), margin 5% (speedup 1,9x) → EDGE"
2026-08-16T17:12:12.790,img-gray-1786875132448,image-grayscale,EDGE,false,330,65899,,BALANCED_COST,100,true,WIFI,0.809,22.2,43.1,3.5,true,310.9,151.6,248.7,21.2,2.051,edge,87.3,24.5,8.1,50647,,"balanced cost: local=279,8 (lat 155,5 + eng 124,4), remote=86,4 (lat 75,8 + eng 10,6), margin 5% (speedup 2,1x) → EDGE"
2026-08-16T17:12:16.297,img-gray-1786875135817,image-grayscale,EDGE,false,471,65899,,BALANCED_COST,100,true,WIFI,0.809,23.3,43.1,5.5,true,317.6,152.7,254.1,21.3,2.081,edge,118.6,22.3,10.5,50647,,"balanced cost: local=285,9 (lat 158,8 + eng 127,0), remote=87,0 (lat 76,3 + eng 10,6), margin 5% (speedup 2,1x) → EDGE"
2026-08-16T17:12:19.561,img-gray-1786875139331,image-grayscale,EDGE,false,220,65899,,BALANCED_COST,100,true,WIFI,0.809,23.3,43.1,13.9,true,348.6,152.7,278.9,21.3,2.284,edge,8.4,26.8,5.9,50647,,"balanced cost: local=313,8 (lat 174,3 + eng 139,4), remote=87,0 (lat 76,3 + eng 10,6), margin 5% (speedup 2,3x) → EDGE"
2026-08-16T17:12:22.804,img-gray-1786875142589,image-grayscale,EDGE,false,209,65899,,BALANCED_COST,100,true,WIFI,0.809,24.5,43.1,3.6,true,311.3,153.9,249.0,21.3,2.022,edge,7.8,22.3,4.7,50647,,"balanced cost: local=280,1 (lat 155,6 + eng 124,5), remote=87,6 (lat 77,0 + eng 10,7), margin 5% (speedup 2,0x) → EDGE"
2026-08-16T17:12:26.056,img-gray-1786875145832,image-grayscale,EDGE,false,216,65899,,BALANCED_COST,100,true,WIFI,0.809,24.5,43.1,6.3,true,320.3,153.9,256.2,21.3,2.081,edge,7.5,31.2,6.7,50647,,"balanced cost: local=288,2 (lat 160,1 + eng 128,1), remote=87,6 (lat 77,0 + eng 10,7), margin 5% (speedup 2,1x) → EDGE"
2026-08-16T17:12:34.129,matrix-1786875153917,matrix-multiply,EDGE,false,200,1024,,HEAVY_COMPUTE_GOOD_BANDWIDTH,100,true,WIFI,0.809,41.9,43.1,3.2,true,2065.1,672.1,1652.1,33.9,3.072,edge,22.6,26.8,5.4,1024,,"HEAVY task + network score 0,81 >= 0,60: offload to EDGE (speedup 3,1x)"
2026-08-16T17:12:37.352,matrix-1786875157132,matrix-multiply,EDGE,false,214,1024,,HEAVY_COMPUTE_GOOD_BANDWIDTH,100,true,WIFI,0.809,41.9,43.1,2.7,true,2055.7,672.1,1644.5,33.9,3.058,edge,0.9,31.2,6.7,1024,,"HEAVY task + network score 0,81 >= 0,60: offload to EDGE (speedup 3,1x)"
2026-08-16T17:12:40.615,matrix-1786875160354,matrix-multiply,EDGE,false,248,1024,,HEAVY_COMPUTE_GOOD_BANDWIDTH,100,true,WIFI,0.809,20.3,43.1,2.2,true,2046.0,650.5,1636.8,32.8,3.145,edge,0.6,22.3,5.5,1024,,"HEAVY task + network score 0,81 >= 0,60: offload to EDGE (speedup 3,1x)"
2026-08-16T17:12:43.837,matrix-1786875163619,matrix-multiply,EDGE,false,208,1024,,HEAVY_COMPUTE_GOOD_BANDWIDTH,100,true,WIFI,0.809,20.3,43.1,10.6,true,2238.1,650.5,1790.5,32.8,3.441,edge,0.8,31.2,6.5,1024,,"HEAVY task + network score 0,81 >= 0,60: offload to EDGE (speedup 3,4x)"
2026-08-16T17:12:47.051,matrix-1786875166840,matrix-multiply,EDGE,false,199,1024,,HEAVY_COMPUTE_GOOD_BANDWIDTH,100,true,WIFI,0.809,22.0,43.1,16.2,true,2387.0,652.2,1909.6,32.9,3.660,edge,0.7,26.8,5.3,1024,,"HEAVY task + network score 0,81 >= 0,60: offload to EDGE (speedup 3,7x)"
2026-08-16T17:12:55.647,matrix-1786875175449,matrix-multiply,EDGE,false,181,4096,,HEAVY_COMPUTE_GOOD_BANDWIDTH,100,true,WIFI,0.809,45.2,43.1,2.2,true,2044.1,675.9,1635.2,34.9,3.024,edge,0.8,22.3,4.0,4096,,"HEAVY task + network score 0,81 >= 0,60: offload to EDGE (speedup 3,0x)"
2026-08-16T17:12:58.864,matrix-1786875178650,matrix-multiply,EDGE,false,201,4096,,HEAVY_COMPUTE_GOOD_BANDWIDTH,100,true,WIFI,0.809,31.6,43.1,2.8,true,2056.7,662.4,1645.4,34.2,3.105,edge,0.9,22.3,4.5,4096,,"HEAVY task + network score 0,81 >= 0,60: offload to EDGE (speedup 3,1x)"
2026-08-16T17:13:02.023,matrix-1786875181864,matrix-multiply,EDGE,false,150,4096,,HEAVY_COMPUTE_GOOD_BANDWIDTH,100,true,WIFI,0.809,31.6,43.1,26.3,true,2714.3,662.4,2171.4,34.2,4.098,edge,0.8,35.7,5.4,4096,,"HEAVY task + network score 0,81 >= 0,60: offload to EDGE (speedup 4,1x)"
2026-08-16T17:13:05.239,matrix-1786875185028,matrix-multiply,EDGE,false,201,4096,,HEAVY_COMPUTE_GOOD_BANDWIDTH,100,true,WIFI,0.809,24.8,43.1,2.3,true,2048.0,655.6,1638.4,33.9,3.124,edge,0.7,26.8,5.4,4096,,"HEAVY task + network score 0,81 >= 0,60: offload to EDGE (speedup 3,1x)"
2026-08-16T17:13:08.455,matrix-1786875188243,matrix-multiply,EDGE,false,204,4096,,HEAVY_COMPUTE_GOOD_BANDWIDTH,100,true,WIFI,0.809,24.8,43.1,5.9,true,2125.4,655.6,1700.3,33.9,3.242,edge,0.7,26.8,5.5,4096,,"HEAVY task + network score 0,81 >= 0,60: offload to EDGE (speedup 3,2x)"
2026-08-16T17:13:17.167,matrix-1786875196953,matrix-multiply,EDGE,false,204,16384,,HEAVY_COMPUTE_GOOD_BANDWIDTH,100,true,WIFI,0.809,35.0,43.1,2.7,true,2055.6,668.0,1644.4,37.8,3.077,edge,1.2,31.2,6.4,16384,,"HEAVY task + network score 0,81 >= 0,60: offload to EDGE (speedup 3,1x)"
2026-08-16T17:13:20.406,matrix-1786875200172,matrix-multiply,EDGE,false,226,16384,,HEAVY_COMPUTE_GOOD_BANDWIDTH,100,true,WIFI,0.809,35.0,43.1,2.1,true,2042.4,668.0,1634.0,37.8,3.057,edge,1.0,31.2,7.1,16384,,"HEAVY task + network score 0,81 >= 0,60: offload to EDGE (speedup 3,1x)"
2026-08-16T17:13:23.645,matrix-1786875203411,matrix-multiply,EDGE,false,223,16384,,HEAVY_COMPUTE_GOOD_BANDWIDTH,100,true,WIFI,0.809,32.5,43.1,2.2,true,2045.4,665.6,1636.3,37.7,3.073,edge,1.3,24.5,5.5,16384,,"HEAVY task + network score 0,81 >= 0,60: offload to EDGE (speedup 3,1x)"
2026-08-16T17:13:26.867,matrix-1786875206649,matrix-multiply,EDGE,false,208,16384,,HEAVY_COMPUTE_GOOD_BANDWIDTH,100,true,WIFI,0.809,32.5,43.1,5.1,true,2106.8,665.6,1685.5,37.7,3.165,edge,0.9,26.8,5.6,16384,,"HEAVY task + network score 0,81 >= 0,60: offload to EDGE (speedup 3,2x)"
2026-08-16T17:13:30.097,matrix-1786875209871,matrix-multiply,EDGE,false,213,16384,,HEAVY_COMPUTE_GOOD_BANDWIDTH,100,true,WIFI,0.809,72.0,43.1,2.0,true,2041.5,705.0,1633.2,39.7,2.896,edge,0.7,22.3,4.8,16384,,"HEAVY task + network score 0,81 >= 0,60: offload to EDGE (speedup 2,9x)"
2026-08-16T17:13:38.916,matrix-1786875218451,matrix-multiply,EDGE,false,457,36864,,HEAVY_COMPUTE_GOOD_BANDWIDTH,100,true,WIFI,0.809,44.7,43.1,1.7,true,2034.4,681.5,1627.5,44.0,2.985,edge,118.4,26.8,12.2,36864,,"HEAVY task + network score 0,81 >= 0,60: offload to EDGE (speedup 3,0x)"
